,c1,c2,r1,r2,w,mean effectiveness,mean time until containment,mean difference in met demand,mean difference in arrival time,mean cost per death prevented
163,0.36922491603885355,0.7080218025917377,0.7048466423103259,0.08388936854157206,0.9514837100292008,-0.8007876095346977,21.5,0.20962002930754356,690.14375,3087.088950264294
164,0.7230743996461235,0.5732445168896416,0.7457644285970364,0.242850479434767,0.02545462218978567,-0.763680445154812,21.4,0.1863244537190209,589.9375,2864.4471395628725
165,0.48960317357963246,0.5758758187952978,0.7927457656179853,0.20104712103903674,0.7125714230344342,-0.7837567610937536,17.8,0.2774460826444249,733.3875,2508.3519703172615
166,0.21073578888283576,0.714575942312187,0.7906121406437299,0.27854727345774083,0.2821605613713314,-0.8023127750052795,17.4,0.2480501198529744,751.2625,2836.289037869361
167,0.5996705086481855,0.37456615941376725,0.5282398725612718,0.4760930600666054,0.026568990151953784,-0.7562899025576783,19.5,0.40378695074316984,616.6625,2770.3739927681795
168,0.30229407521467055,0.5554079448795262,0.697432125861807,0.38816562012050415,0.7045521974151683,-0.7978647870541545,24.3,0.23808509015120244,735.475,2484.025292446169
169,0.43857104976859673,0.5714844727153465,0.9733148415843256,0.1133938541734822,0.8111433172814736,-0.7465636370758644,19.0,0.21317620667975296,579.7125,3091.9678049190597
170,0.6221841494753687,0.8141178910100567,0.9961883612074648,0.12062744520916621,0.6956146988129293,-0.8152204507226439,15.8,0.3156249843891876,689.54375,3338.2551698355396
171,0.6616207489924784,0.5472324293729885,0.829841982340862,0.28863521476128307,0.47257696770334306,-0.7831449760729319,20.4,0.2628121894379286,615.49375,2775.783912910115
172,0.7073453889381662,0.5449175394504604,0.8019693761456698,0.3633203572998145,0.7754043015150954,-0.8207536302586977,22.6,0.2928847430938596,835.88125,2378.582217991948
173,0.32620614253019653,0.48922222058074305,0.860823060841529,0.5382073566627893,0.11196313106347727,-0.8071326385146685,18.1,0.31200343586919665,819.58125,2269.594434053853
174,0.7038643155331185,0.5927804562745904,0.7460119172292874,0.26308997262146283,0.026714499508013634,-0.7810567675372257,23.3,0.1913375537619701,614.1625,2855.120895596948
175,0.6255315355587445,0.5852421047124412,0.4916429712762299,0.45459548435017977,0.5920733441961183,-0.820223833009506,14.9,0.3729291230593793,959.30625,2153.824393244543
176,0.649558751422916,0.5646669877759926,0.729491471194423,0.45783635697596553,0.04408582762964604,-0.8086731947515421,15.8,0.32964581551766664,864.2,2386.9955897649183
177,0.5164523213338912,0.6318691421655891,0.9733148415843256,0.1133938541734822,0.815710823882881,-0.7819039254602826,21.6,0.14766536902654293,593.73125,3264.1568085924323
178,0.34649310067170624,0.517400011055019,0.8286399826810916,0.30656704634365867,0.04954923418874918,-0.7713327431672309,23.9,0.20922394181959372,627.35,2688.4489426162886
179,0.7033621693542496,0.5491561045727997,0.831178145007831,0.2769125383478742,0.37442185926026017,-0.7836509868938292,19.8,0.2425027849000799,651.4,2678.4193118666676
180,0.5030522086883329,0.7402526804003359,0.9687159891243176,0.3506567851213027,0.047718256440300144,-0.8284688531051279,14.7,0.33742448865866226,938.56875,2463.878741342412
181,0.8675988453911567,0.6010139195995057,0.8281817695482314,0.2736952301063274,0.08446542251841554,-0.784137787460329,21.9,0.20864973550785176,643.65625,2815.5588121727947
182,0.677055846298857,0.45018825511179117,0.9266896502631172,0.3784827453389729,0.06926180316566535,-0.7505425179220531,21.7,0.3192361687174557,578.2,2790.883546017971
183,0.6561892207162889,0.5472324293729885,0.829841982340862,0.27728727340045256,0.45790673826290773,-0.7760174908610307,23.4,0.1864627366512549,573.70625,2881.059926465824
184,0.8379783276172328,0.5322037946399097,0.7409406240833796,0.26009349167308526,0.03502911252035068,-0.739538506443424,22.8,0.17234722100663036,503.54375,3124.764509372076
185,0.8689641185451751,0.6854310826287848,0.9741559560791185,0.11029942300286621,0.678974884928713,-0.7871269387740434,17.9,0.2750118925611335,665.29375,3238.48749879088
186,0.5620667264312721,0.27436541975474293,0.8154209043410792,0.4212942083998604,0.7901624221581652,-0.7756659973119727,23.4,0.35374850106922395,642.29375,2572.679837630205
187,0.677055846298857,0.45018825511179117,0.9289320583849976,0.3784827453389729,0.06926180316566535,-0.7628398819480565,21.5,0.24685153742103,633.85,2653.132048350999
188,0.4110029893933251,0.5696403875086997,0.8227420048281072,0.4677325316019424,0.12994955863609023,-0.822090274270176,16.0,0.3261497530123141,897.80625,2191.991622169561
189,0.3067971142376102,0.531094403502331,0.6081552732086529,0.45593276761796026,0.7340842156901918,-0.7807438907196327,23.1,0.24455887184925085,673.29375,2589.815167985258
190,0.8379783276172328,0.5322037946399097,0.7410263977225581,0.26009349167308526,0.03133478625666053,-0.7495460592784535,25.1,0.14395593845193388,523.5125,3005.442519194596
191,0.44705417959281646,0.6952332048305956,0.852873266999063,0.27223605782739235,0.05298536846390056,-0.8089549531440273,19.0,0.2360232206424361,760.74375,2864.9365336663386
192,0.06449323001156099,0.4356420196610421,0.8963678213667656,0.7762252632156812,0.35912682773581794,-0.8224254522421445,24.3,0.3160119593580602,850.34375,2184.2701873900387
193,0.6132173976295823,0.7062843755589698,0.8860163509398721,0.16244765633575467,0.7300851189787527,-0.8225960887787576,17.0,0.24131232048505208,801.825,2941.350110171531
194,0.2931904204272093,0.5083051736267761,0.9349227804543874,0.4019542868364101,0.053845047294927506,-0.778684267616118,20.4,0.25554899932005826,686.38125,2587.28491106009
195,0.649015449145135,0.5220172716429199,0.8939771001403185,0.17110627149697405,0.8083952681645724,-0.7445889413475199,19.9,0.23233920692904858,560.49375,2903.103106808519
196,0.7707858161441333,0.697780841130606,0.7811283573863428,0.23035996449811258,0.29316360593168656,-0.8212437893854592,20.1,0.2272441754022275,770.6,2947.326228516412
197,0.8284952896882147,0.6235981768360606,0.7366232360160782,0.26308997262146283,0.04891006109678192,-0.8015683780666075,19.1,0.24227145060851277,738.5375,2622.800726344982
198,0.4608680580301712,0.5661676412882379,0.8054372737327791,0.3033055901292344,0.061904710823607184,-0.7691915596395331,25.1,0.1641622311767582,531.95,3090.2641638436035
199,0.3984975145672046,0.5325732934456427,0.8439186285710465,0.1396285679582014,0.8102860787108868,-0.744201040621524,22.3,0.192450522709719,529.65,3021.017773135533
200,0.34582691192280257,0.34633777340270067,0.8607188671466215,0.6911252148363213,0.5017170902476442,-0.8006538537593219,24.7,0.325027534369677,784.89375,2299.2178407957026
201,0.6000706442146329,0.4945666766528768,0.22494030532700734,0.23298943078983947,0.0534171202578369,-0.7053554114925741,17.1,0.5986823111486634,616.89375,3255.89441874448
202,0.5106784652583474,0.5791072974861299,0.7005081422638493,0.42708021861184897,0.8874618536723659,-0.8216515208550463,17.0,0.3181767446110161,859.8,2294.774634889053
203,0.2333930651078922,0.6888772360822977,0.6853949754174246,0.39343826786203756,0.852843836871899,-0.7840204522430899,23.8,0.28506934213351914,637.81875,2682.819303907135
204,0.6746650204217514,0.27436541975474293,0.9372944804259549,0.4212942083998604,0.7901624221581652,-0.7821104005881506,19.6,0.321212269751066,689.55625,2531.8519031925
205,0.4124424675741787,0.6892415469514589,0.9783256500326358,0.1792037016164899,0.30398628096285146,-0.7936612329381829,18.9,0.19432455775483876,648.94375,3174.1721761605213
206,0.3719453319696264,0.4392018505865283,0.986709904764988,0.4051388072992031,0.03512532504366844,-0.7575314813162015,21.5,0.2521525082868151,587.06875,2744.2890606908777
207,0.42864395345043405,0.6328768904209212,0.7460119172292874,0.26308997262146283,0.05712538617030427,-0.801618824568161,22.1,0.22916190611676795,717.65625,2717.666284627896
208,0.30229407521467055,0.5554079448795262,0.697432125861807,0.38816562012050415,0.7348508550719183,-0.8022902436831594,25.5,0.2329331802242829,672.2125,2615.38869869542
209,0.28407128871716514,0.7189935189023502,0.7092993729310979,0.17605415441409555,0.8033157269941389,-0.7834187760822765,24.9,0.18967243908521808,552.30625,3285.7205243994167
210,0.649558751422916,0.5765653704301897,0.9987473098518468,0.4195905667429921,0.02483580749293042,-0.8137636912220818,16.9,0.29227211988468804,807.69375,2449.6663462261395
211,0.4608680580301712,0.5045797494032715,0.7452705726239237,0.3485249490596008,0.00513021599369845,-0.7808565044145475,21.4,0.22295866354290964,651.61875,2704.059752157308
212,0.45678620937431225,0.4997756683915208,0.7813037123020703,0.3723299857122778,0.05298536846390056,-0.7708274425958239,21.8,0.23575278736080713,641.7625,2681.3474363410337
213,0.459580926523502,0.6583402304639749,0.7929043979276655,0.19244067596290576,0.8339534096785476,-0.8208102682293015,19.9,0.2628712881250422,821.675,2503.7425288564114
214,0.5112499769326244,0.594049690556923,0.9541068541841732,0.25308619144999966,0.10170948814921024,-0.7817548411571094,25.5,0.16902195263769626,606.11875,2934.879283701683
